	f14ppA	S2Hp	S17H1	S14Hp	w14pp	f23ppB	w11pp	w28pp	f1pp	S1Hp	F32H1	S28Hp	S9H1	F8H1	S11Hp	S18H1	s24H1	F6H1	S31Hp	S30H1	S13Hp	F7H1	w24pp	f20ppB	w22pp	S22Hp	f13pp	w29pp	S29H1	w27pp	S27H1	w17pp	f25pp	f22ppB	w25pp	w3pp	f20ppA	w20pp	f18pp	f23ppA	f26pp	F23HpA	f10pp	f19pp	S20H1	F29H1	w10pp	S6Hp	S15Hp	S19H1	F14H1A	f32pp	f17ppB	f14ppB	f2pp	w1pp	w8pp	F14H1B	w23pp	F16H1	w19pp	31749	S26Hp	F22HpB	S21H1	F3H1	S3Hp	f4pp	S12Hp	f21pp	f24pp	w26pp	w18pp	f31pp	f11pp	31519	f6ppA	w31pp	f30pp	f15pp	f12ppA	S4Hp	f6ppB	w9pp	f7pp	f16ppA	f12ppB	f8pp
f30pp	0.10834572939263892	0.12609563786169456	0.2192074572538497	0.22692979561266613	0.16298214721599405	0.10665124408415039	0.10171909626381313	0.08128432727412259	0.08287731148893059	0.09169899759293065	0.1740903503885259	0.2260033937656459	0.14406425387913763	0.23458869690469095	0.1663126010039481	0.13650279340059013	0.1705711548164296	0.19158271352837664	0.30301652329326345	0.3063236649049908	0.2343167908577138	0.24217630618403094	0.10628881592059232	0.14381673385135915	0.13676712877345304	0.13660412594413981	0.12775920875535537	0.1353174479072682	0.253001811283108	0.16126926060476163	0.18254057832029946	0.09260084049620623	0.07063821353833669	0.10263872728730652	0.09622321572940247	0.1071254556436668	0.06002712739889446	0.06469413531702056	0.1253681212745884	0.09142326686936017	0.12404613438006845	0.12490231310932753	0.08953833757036322	0.14132529536889804	0.21180134547508914	0.26379617460813	0.12985675370457792	0.13068776526607614	0.17620661290469242	0.17933491555211026	0.1456048249037044	0.10784213515986124	0.07996698684232623	0.08529959221673972	0.08156192552720634	0.1209620675770662	0.1440131110205011	0.284541940676051	0.13789333237523452	0.23247367307601768	0.11991123576009108	0.767062727044249	0.8592702223333524	0.656753669358592	0.6562938052800801	0.6666877733435811	0.5311425888774446	0.08520147315531916	0.09743797455172779	0.07729657829236192	0.04800567359523538	0.06673178360610715	0.08217445423671146	0.09440079447299539	0.05446323714248364	0.1483608042233683	0.10009670341222957	0.056398402633774825	0.0	0.06910563531393271	0.03393782184791591	0.028500382863076854	0.06348856487732375	0.058580573201779174	0.05577839713198823	0.05745162192267525	0.05814424102340103	0.07008342802065795
f15pp	0.1568676750137055	0.17461758348276113	0.2677294028749163	0.2754517412337327	0.21150409283706062	0.15517318970521696	0.15024104188487972	0.12980627289518917	0.13139925710999717	0.14022094321399725	0.22261229600959248	0.2745253393867125	0.19258619950020422	0.2831106425257575	0.21483454662501467	0.18502473902165673	0.2190931004374962	0.24010465914944323	0.35153846891433	0.35484561052605734	0.2828387364787804	0.2906982518050975	0.1548107615416589	0.19233867947242572	0.18528907439451964	0.18512607156520638	0.17628115437642194	0.18383939352833478	0.3015237569041746	0.2097912062258282	0.23106252394136606	0.1411227861172728	0.11916015915940326	0.1511606729083731	0.14474516135046905	0.15564740126473336	0.10854907301996103	0.11321608093808713	0.17389006689565498	0.13994521249042674	0.17256808000113502	0.1734242587303941	0.1380602831914298	0.1898472409899646	0.2603232910961557	0.3123181202291966	0.17837869932564449	0.17920971088714271	0.224728558525759	0.22785686117317683	0.194126770524771	0.15636408078092784	0.1284889324633928	0.1338215378378063	0.1300838711482729	0.16948401319813278	0.19253505664156767	0.3330638862971176	0.1864152779963011	0.2809956186970842	0.16843318138115765	0.8155846726653156	0.907792167954419	0.7052756149796586	0.7048157509011467	0.7152097189646477	0.5796645344985112	0.13372341877638574	0.14595992017279436	0.1258185239134285	0.09652761921630196	0.11525372922717372	0.13069639985777803	0.14292274009406197	0.1029851827635502	0.19688274984443488	0.14861864903329614	0.1049203482548414	0.06910563531393271	0.0	0.0652825522996435	0.07702232848414342	0.11201051049839032	0.10710251882284574	0.10430034275305482	0.10597356754374182	0.10666618664446761	0.11860537364172453
f12ppA	0.12169986154768869	0.13944977001674433	0.23256158940889948	0.2402839277677159	0.17633627937104382	0.12000537623920016	0.11507322841886289	0.09463845942917234	0.09623144364398034	0.10505312974798042	0.18744448254357568	0.23935752592069567	0.1574183860341874	0.24794282905974072	0.17966673315899787	0.1498569255556399	0.18392528697147936	0.2049368456834264	0.3163706554483132	0.3196777970600405	0.24767092301276358	0.25553043833908073	0.11964294807564207	0.15717086600640892	0.1501212609285028	0.14995825809918958	0.14111334091040514	0.14867158006231798	0.26635594343815777	0.1746233927598114	0.19589471047534923	0.105954972651256	0.08399234569338644	0.1159928594423563	0.10957734788445223	0.12047958779871656	0.07338125955394421	0.07804826747207032	0.13872225342963818	0.10477739902440994	0.13740026653511822	0.1382564452643773	0.102892469725413	0.1546794275239478	0.2251554776301389	0.27715030676317975	0.14321088585962768	0.14404189742112591	0.1895607450597422	0.19268904770716003	0.15895895705875418	0.12119626731491101	0.093321118997376	0.09865372437178949	0.09491605768225611	0.13431619973211595	0.15736724317555087	0.29789607283110076	0.15124746453028426	0.24582780523106745	0.13326536791514082	0.7804168591992988	0.8726243544884021	0.6701078015136418	0.6696479374351298	0.6800419054986309	0.5444967210324944	0.09855560531036892	0.11079210670677755	0.09065071044741169	0.06135980575028514	0.08008591576115691	0.09552858639176123	0.10775492662804514	0.0678173692975334	0.16171493637841808	0.11345083556727933	0.0697525347888246	0.03393782184791591	0.0652825522996435	0.0	0.04185451501812662	0.07684269703237351	0.07193470535682894	0.069132529287038	0.070805754077725	0.0714983731784508	0.08343756017570772
S4Hp	0.10343741189855117	0.12118732036760682	0.21429913975976198	0.2220214781185784	0.1580738297219063	0.10174292659006264	0.09681077876972538	0.07637600978003484	0.07796899399484283	0.08679068009884292	0.16918203289443817	0.22109507627155817	0.1391559363850499	0.2296803794106032	0.16140428350986036	0.1315944759065024	0.16566283732234185	0.1866743960342889	0.2981082057991757	0.30141534741090303	0.22940847336362608	0.2372679886899432	0.10138049842650457	0.1389084163572714	0.1318588112793653	0.13169580845005208	0.12285089126126764	0.13040913041318047	0.24809349378902026	0.1563609431106739	0.17763226082621172	0.08769252300211848	0.06572989604424892	0.09773040979321879	0.09131489823531472	0.10221713814957904	0.055118809904806707	0.0597858178229328	0.12045980378050065	0.08651494937527242	0.1191378168859807	0.11999399561523978	0.08463002007627547	0.13641697787481027	0.2068930279810014	0.2588878571140423	0.12494843621049016	0.1257794477719884	0.17129829541060465	0.17442659805802252	0.14069650740961667	0.1029338176657735	0.07505866934823847	0.08039127472265196	0.0766536080331186	0.11605375008297844	0.13910479352641336	0.2796336231819632	0.13298501488114675	0.22756535558192992	0.11500291826600331	0.7621544095501613	0.8543619048392647	0.6518453518645043	0.6513854877859924	0.6617794558494934	0.5262342713833569	0.08029315566123141	0.09252965705764005	0.07238826079827416	0.04309735610114763	0.061823466112019394	0.07726613674262371	0.08949247697890764	0.04955491964839589	0.14345248672928057	0.09518838591814183	0.05149008513968707	0.028500382863076854	0.07702232848414342	0.04185451501812662	0.0	0.058580247383236	0.05367225570769142	0.05087007963790048	0.0525433044285875	0.05323592352931328	0.0651751105265702
f6ppB	0.08389012860281635	0.101640037071872	0.19475185646402715	0.20247419482284357	0.1385265464261715	0.08219564329432781	0.07726349547399056	0.05682872648430001	0.05842171069910801	0.06724339680310809	0.14963474959870335	0.20154779297582334	0.11960865308931506	0.21013309611486838	0.14185700021412553	0.11204719261076757	0.14611555402660703	0.16712711273855407	0.27856092250344083	0.2818680641151682	0.20986119006789125	0.21772070539420837	0.08183321513076974	0.11936113306153659	0.11231152798363048	0.11214852515431725	0.10330360796553281	0.11086184711744565	0.22854621049328544	0.13681365981493906	0.1580849775304769	0.06814523970638366	0.0461826127485141	0.07818312649748395	0.0717676149395799	0.08266985485384422	0.035571526609071875	0.04023853452719797	0.10091252048476583	0.0669676660795376	0.09959053359024587	0.10044671231950496	0.06508273678054065	0.11686969457907546	0.18734574468526655	0.23934057381830742	0.10540115291475534	0.10623216447625357	0.15175101211486983	0.15487931476228767	0.13451752749114768	0.0967548377473045	0.06887968942976949	0.07421229480418298	0.0704746281146496	0.10987477016450946	0.13292581360794437	0.2734546432634942	0.12680603496267778	0.22138637566346095	0.10882393834753433	0.7559754296316923	0.8481829249207956	0.6456663719460353	0.6452065078675233	0.6556004759310243	0.5200552914648878	0.07411417574276243	0.08635067713917105	0.06620928087980518	0.05059002689292102	0.06931613690379279	0.0847588075343971	0.10208696883443491	0.06214941150392316	0.1622270855511122	0.11396298473997345	0.07026468396151869	0.06348856487732375	0.11201051049839032	0.07684269703237351	0.058580247383236	0.0	0.004909991676544635	0.03132279634216566	0.03299602113285267	0.033688640233578454	0.045627827230835374
w9pp	0.07898213692727177	0.09673204539632742	0.18984386478848256	0.19756620314729897	0.1336185547506269	0.07728765161878323	0.07235550379844598	0.051920734808755434	0.05351371902356343	0.06233540512756351	0.14472675792315876	0.19663980130027875	0.11470066141377049	0.2052251044393238	0.13694900853858094	0.10713920093522299	0.14120756235106244	0.16221912106300948	0.27365293082789627	0.2769600724396236	0.20495319839234666	0.21281271371866378	0.07692522345522516	0.11445314138599201	0.1074035363080859	0.10724053347877267	0.09839561628998823	0.10595385544190107	0.22363821881774085	0.13190566813939447	0.1531769858549323	0.06323724803083908	0.04127462107296953	0.07327513482193937	0.06685962326403531	0.07776186317829964	0.0306635349335273	0.0353305428516534	0.09600452880922125	0.062059674403993015	0.0946825419147013	0.09553872064396038	0.06017474510499607	0.11196170290353089	0.18243775300972198	0.23443258214276286	0.10049316123921076	0.10132417280070899	0.14684302043932526	0.1499713230867431	0.1296095358156031	0.09184684607175993	0.06397169775422491	0.0693043031286384	0.06556663643910504	0.10496677848896488	0.1280178219323998	0.26854665158794966	0.12189804328713319	0.21647838398791638	0.10391594667198975	0.7510674379561477	0.843274933245251	0.6407583802704907	0.6402985161919788	0.6506924842554798	0.5151472997893433	0.06920618406721785	0.08144268546362647	0.0613012892042606	0.04568203521737644	0.06440814522824821	0.07985081585885252	0.09717897715889033	0.05724141982837858	0.15731909387556764	0.10905499306442887	0.06535669228597411	0.058580573201779174	0.10710251882284574	0.07193470535682894	0.05367225570769142	0.004909991676544635	0.0	0.026414804666621078	0.028088029457308095	0.02878064855803388	0.040719835555290795
f7pp	0.06414813690060743	0.08189804536966308	0.17500986476181823	0.18273220312063465	0.11878455472396257	0.0624536515921189	0.05752150377178165	0.0370867347820911	0.0386797189968991	0.047501405100899174	0.12989275789649443	0.18180580127361443	0.09986666138710615	0.19039110441265947	0.12211500851191662	0.09230520090855865	0.12637356232439811	0.14738512103634516	0.2588189308012319	0.26212607241295927	0.19011919836568233	0.19797871369199946	0.062091223428560834	0.09961914135932767	0.09256953628142156	0.09240653345210834	0.0835616162633239	0.09111985541523673	0.20880421879107652	0.11707166811273015	0.13834298582826798	0.04840324800417475	0.026440621046305193	0.06413746400869229	0.05772195245078822	0.06862419236505256	0.021525864120280208	0.026192872038406305	0.08686685799597417	0.05292200359074592	0.08554487110145421	0.0864010498307133	0.051037074291748974	0.1028240320902838	0.17330008219647489	0.22529491132951576	0.09135549042596368	0.09218650198746191	0.13770534962607817	0.140833652273496	0.12680735974581217	0.089044670001969	0.06116952168443397	0.06650212705884746	0.0627644603693141	0.10216460241917395	0.12521564586260886	0.2657444755181587	0.11909586721734226	0.21367620791812542	0.10111377060219882	0.7482652618863569	0.8404727571754602	0.6379562042006999	0.6374963401221879	0.6478903081856889	0.5123451237195524	0.0664040079974269	0.07864050939383554	0.05849911313446966	0.0428798591475855	0.061605969158457265	0.0770486397890616	0.0943768010890994	0.05443924375858764	0.15451691780577667	0.10625281699463794	0.06255451621618317	0.05577839713198823	0.10430034275305482	0.069132529287038	0.05087007963790048	0.03132279634216566	0.026414804666621078	0.0	0.001675224791687071	0.013946648531369543	0.02588583552862646
f16ppA	0.06582136169129445	0.0835712701603501	0.17668308955250525	0.18440542791132167	0.12045777951464959	0.06412687638280591	0.05919472856246866	0.03875995957277811	0.04035294378758611	0.049174629891586184	0.13156598268718145	0.18347902606430144	0.10153988617779316	0.19206432920334648	0.12378823330260363	0.09397842569924567	0.12804678711508513	0.14905834582703217	0.26049215559191896	0.2637992972036463	0.19179242315636935	0.19965193848268648	0.06376444821924784	0.10129236615001469	0.09424276107210858	0.09407975824279535	0.08523484105401091	0.09279308020592375	0.21047744358176354	0.11874489290341717	0.140016210618955	0.05007647279486176	0.028113845836992203	0.06581068879937929	0.059395177241475236	0.07029741715573956	0.023199088910967218	0.02786609682909332	0.08854008278666117	0.054595228381432936	0.08721809589214122	0.0880742746214003	0.05271029908243599	0.1044972568809708	0.1749733069871619	0.22696813612020278	0.09302871521665068	0.09385972677814891	0.13937857441676518	0.14250687706418302	0.1284805845364992	0.090717894792656	0.06284274647512099	0.06817535184953448	0.0644376851600011	0.10383782720986096	0.12688887065329588	0.26741770030884576	0.12076909200802927	0.21534943270881243	0.10278699539288583	0.7499384866770439	0.8421459819661472	0.6396294289913869	0.6391695649128749	0.6495635329763759	0.5140183485102394	0.06807723278811392	0.08031373418452255	0.06017233792515668	0.044553083938272516	0.06327919394914427	0.0787218645797486	0.09605002587978641	0.05611246854927466	0.1561901425964637	0.10792604178532494	0.06422774100687019	0.05745162192267525	0.10597356754374182	0.070805754077725	0.0525433044285875	0.03299602113285267	0.028088029457308095	0.001675224791687071	0.0	0.015619873322056556	0.027559060319313475
f12ppB	0.061519743592891835	0.07926965206194748	0.17238147145410262	0.18010380981291904	0.11615616141624698	0.0598252582844033	0.054893110464066044	0.0344583414743755	0.0360513256891835	0.04487301179318357	0.12726436458877882	0.17917740796589882	0.09723826807939055	0.18776271110494386	0.11948661520420102	0.08967680760084305	0.12374516901668252	0.14475672772862955	0.25619053749351633	0.2594976791052437	0.18749080505796673	0.19535032038428385	0.05946283012084523	0.09699074805161208	0.08994114297370596	0.08977814014439274	0.0809332229556083	0.08849146210752114	0.2061758254833609	0.11444327480501455	0.13571459252055237	0.045774854696459144	0.023812227738589587	0.06650330790010509	0.060087796342201016	0.07099003625646536	0.023891708011693002	0.028558715929819106	0.08923270188738697	0.05528784748215872	0.08791071499286701	0.0887668937221261	0.05340291818316177	0.1051898759816966	0.17566592608788767	0.22766075522092855	0.09372133431737648	0.0945523458788747	0.14007119351749095	0.1431994961649088	0.12917320363722495	0.0914105138933818	0.06353536557584677	0.06886797095026027	0.0651303042607269	0.10453044631058675	0.12758148975402164	0.26811031940957153	0.12146171110875506	0.2160420518095382	0.10347961449361162	0.7506311057777697	0.842838601066873	0.6403220480921127	0.6398621840136007	0.6502561520771017	0.5147109676109652	0.06876985188883972	0.08100635328524834	0.06086495702588246	0.045245703038998296	0.06397181304987007	0.0794144836804744	0.0967426449805122	0.05680508765000044	0.15688276169718945	0.10861866088605074	0.06492036010759597	0.05814424102340103	0.10666618664446761	0.0714983731784508	0.05323592352931328	0.033688640233578454	0.02878064855803388	0.013946648531369543	0.015619873322056556	0.0	0.011941186998256978
f8pp	0.07345893059014875	0.0912088390592044	0.18432065845135956	0.19204299681017598	0.1280953484135039	0.07176444528166022	0.06683229746132296	0.04639752847163242	0.04799051268644042	0.056812198790440485	0.13920355158603576	0.19111659496315575	0.10917745507664747	0.1997018981022008	0.13142580220145794	0.10161599459809997	0.13568435601393944	0.15669591472588648	0.26812972449077327	0.2714368661025006	0.19942999205522366	0.20728950738154078	0.07140201711810215	0.108929935048869	0.10188032997096289	0.10171732714164966	0.09287240995286522	0.10043064910477806	0.21811501248061785	0.12638246180227147	0.1476537795178093	0.057714041693716064	0.035751414735846504	0.078442494897362	0.07202698333945794	0.08292922325372228	0.035830895008949926	0.04049790292707603	0.10117188888464389	0.06722703447941564	0.09984990199012393	0.10070608071938301	0.06534210518041869	0.11712906297895352	0.1876051130851446	0.23959994221818548	0.1056605213146334	0.10649153287613163	0.15201038051474788	0.15513868316216572	0.1411123906344819	0.10334970089063872	0.07547455257310369	0.0808071579475172	0.07706949125798382	0.11646963330784367	0.13952067675127858	0.28004950640682846	0.13340089810601197	0.22798123880679513	0.11541880149086854	0.7625702927750265	0.8547777880641299	0.6522612350893695	0.6518013710108576	0.6621953390743586	0.5266501546082221	0.08070903888609664	0.09294554028250526	0.07280414402313938	0.05718489003625521	0.07591100004712699	0.09135367067773131	0.10868183197776912	0.06874427464725735	0.1688219486944464	0.12055784788330766	0.07685954710485289	0.07008342802065795	0.11860537364172453	0.08343756017570772	0.0651751105265702	0.045627827230835374	0.040719835555290795	0.02588583552862646	0.027559060319313475	0.011941186998256978	0.0
