	f7pp	f26pp	f22ppA	f24pp	w26pp	f25pp	F16H1	S25Hp	S17H1	31267	S3Hp	S14Hp	F3H1	F29H1	S8Hp	S10H1	w17pp	f6ppA	f8pp	S13Hp	w18pp	s29pp	s2pp	w7pp	s4pp	w4pp	s13pp	s18pp	s7pp	s24pp	s12pp	s23pp	s22pp	S6Hp	w14pp	S29H1	S30H1	F8H1	F23HpA	S2Hp	S4Hp	S31Hp	F7H1	530075	31328	F6H1	S7Hp	530295	530394	S21H1	S12Hp	31750	S16H2	530050	S22Hp	F22HpB	F14H1A	31360	31009	F14H1B	S15Hp	530119	S11Hp	31700	s24H1	S23Hp	S19H1	S9H1	S1Hp	S27H1	31452	S20H1	31219	S26Hp	S18H1	F1H1	f6ppB	w11pp	w9pp	f10pp	f4pp	f15pp	f16ppA	f14ppB	f11pp	w12pp	f1pp	w3pp	f16ppB
F1H1	0.38770927177521086	0.40749592188902156	0.42331747697555816	0.36724057755289835	0.39539448042021685	0.3660746950872167	0.28603874465329526	0.2612310182956709	0.3031974899711391	0.35563022364019115	0.3218461467339938	0.3570472862780296	0.3965926218370255	0.4947298045455071	0.4589387511864511	0.4432544466284053	0.2339556179598053	0.2443648775332061	0.2759328515053988	0.24627121797388365	0.28282121046573583	0.29911591865652204	0.31770703206601064	0.3351346377366793	0.3334739745669435	0.3352514408689464	0.31782060016046115	0.3481520925951246	0.2959614322425369	0.31856190952232466	0.32526800335237044	0.3155793391119096	0.32219364437395825	0.296788742042749	0.29589928464692417	0.32642950839463963	0.28228207130850996	0.23683225310839767	0.19915227128693563	0.25181454638921247	0.1829516013861602	0.19154604601462064	0.19281933198135032	0.25294391829006796	0.33017983803056483	0.2855251923435008	0.2651338790277637	0.3062016681166624	0.3284928595513712	0.29498931208682866	0.2195400524581267	0.2515472296265473	0.22513953550864718	0.24213842533373958	0.23952166708469697	0.17245553832080734	0.2519818896141728	0.27474518008676535	0.2751143557020076	0.2832341297578348	0.2806791762066768	0.2785656079942572	0.26872556560836064	0.3158194133205984	0.3526589611629144	0.3409539007905794	0.32947644925999564	0.17891546495660882	0.24166349952098556	0.3381286089226143	0.32262619590673003	0.18837055333255115	0.22016342549893364	0.14109352879268044	0.159482893075792	0.0	0.2578571209991232	0.313588318942483	0.30488786245345445	0.348322250539248	0.3595056118035234	0.37886067794277745	0.3605997723032655	0.3663397514609657	0.37932550209361265	0.4150019681982529	0.37602155287345224	0.3816306258341676	0.397688121368096
f6ppB	0.1834082143345638	0.20319486444837448	0.21901641953491108	0.16293952011225127	0.1910934229795698	0.16177363764656968	0.10752674298225404	0.10870917506114847	0.15067564673661665	0.20310838040566875	0.16932430349947142	0.20452544304350723	0.2440707786025031	0.34220796131098463	0.30641690795192866	0.3003412446104505	0.1360721852400115	0.14648144481341227	0.178049418785605	0.14838778525408983	0.184937777745942	0.20123248593672824	0.21982359934621684	0.2372512050168855	0.23559054184714967	0.23736800814915263	0.21993716744066735	0.25026865987533076	0.1980779995227431	0.2206784768025309	0.22738457063257664	0.21769590639211578	0.22431021165416448	0.19890530932295522	0.19801585192713037	0.22854607567484583	0.18439863858871616	0.13894882038860384	0.1012688385671418	0.20330983205696576	0.13444688705391347	0.1430413316823739	0.14431461764910358	0.20443920395782123	0.28167512369831804	0.23702047801125412	0.216629164695517	0.25769695378441565	0.2799881452191244	0.24648459775458195	0.17103533812587998	0.20304251529430056	0.17663482117640045	0.20925897595660226	0.20664221770755967	0.1503421574797572	0.22986850877312268	0.2526317992457152	0.2530009748609575	0.26112074891678466	0.2585657953656267	0.25645222715320715	0.24661218476731053	0.2937060324795483	0.33054558032186426	0.3188405199495293	0.30736306841894556	0.1568020841155587	0.21955011867993543	0.3160152280815642	0.3005128150656799	0.16625717249150102	0.1980500446578835	0.12108545338191354	0.1849650172005073	0.2578571209991232	0.0	0.10928726150183601	0.10058680501280748	0.14402119309860095	0.15520455436287645	0.17455962050213047	0.1562987148626185	0.1620386940203187	0.17502444465296566	0.21070091075760594	0.17172049543280526	0.17732956839352063	0.1933870639274489
w11pp	0.17467981817875755	0.19446646829256822	0.21028802337910482	0.154211123956445	0.18236502682376354	0.1530452414907634	0.1632579409256138	0.16444037300450826	0.20640684467997641	0.2588395783490285	0.22505550144283118	0.26025664098686696	0.2998019765458628	0.3979391592543444	0.36214810589528845	0.35607244255381026	0.19180338318337126	0.20221264275677206	0.23378061672896477	0.20411898319744962	0.24066897568930176	0.256963683880088	0.2755547972895766	0.29298240296024525	0.29132173979050946	0.2930992060925124	0.2756683653840271	0.30599985781869055	0.25380919746610286	0.2764096747458906	0.2831157685759364	0.27342710433547557	0.2800414095975242	0.254636507266315	0.2537470498704901	0.2842772736182056	0.24012983653207592	0.19468001833196363	0.1570000365105016	0.2590410300003255	0.19017808499727326	0.19877252962573366	0.20004581559246337	0.260170401901181	0.33740632164167783	0.2927516759546139	0.27236036263887675	0.31342815172777544	0.3357193431624842	0.3022157956979417	0.22676653606923974	0.2587737132376603	0.2323660191197602	0.26499017389996204	0.26237341565091943	0.206073355423117	0.28559970671648244	0.308362997189075	0.3087321728043173	0.31685194686014445	0.31429699330898647	0.31218342509656694	0.3023433827106703	0.3494372304229081	0.38627677826522405	0.37457171789288907	0.36309426636230535	0.21253328205891847	0.2752813166232952	0.37174642602492397	0.3562440130090397	0.22198837043486078	0.25378124260124324	0.17681665132527333	0.24069621514386705	0.313588318942483	0.10928726150183601	0.0	0.09185840885700122	0.13529279694279472	0.14647615820707016	0.1658312243463242	0.14757031870681225	0.15331029786451245	0.1662960484971594	0.20197251460179966	0.16299209927699898	0.16860117223771437	0.18465866777164264
w9pp	0.12621918510223779	0.14600583521604849	0.16182739030258508	0.10575049087992527	0.13390439374724378	0.10458460841424366	0.15455748443658526	0.15573991651547972	0.1977063881909479	0.25013912186	0.21635504495380267	0.25155618449783845	0.2911015200568343	0.38923870276531586	0.3534476494062599	0.3473719860647817	0.18310292669434272	0.19351218626774355	0.22508016023993624	0.1954185267084211	0.23196851920027325	0.24826322739105947	0.26685434080054804	0.28428194647121674	0.2826212833014809	0.2843987496034838	0.26696790889499855	0.297299401329662	0.24510874097707433	0.2677092182568621	0.27441531208690784	0.264726647846447	0.2713409531084957	0.24593605077728645	0.2450465933814616	0.27557681712917703	0.2314293800430474	0.1859795618429351	0.14829958002147306	0.25034057351129696	0.18147762850824475	0.19007207313670513	0.19134535910343484	0.25146994541215245	0.32870586515264927	0.2840512194655853	0.2636599061498482	0.3047276952387469	0.32701888667345563	0.29351533920891315	0.2180660795802112	0.2500732567486318	0.2236655626307317	0.2562897174109335	0.25367295916189087	0.19737289893408846	0.2768992502274539	0.29966254070004644	0.30003171631528874	0.3081514903711159	0.3055965368199579	0.3034829686075384	0.29364292622164173	0.3407367739338795	0.3775763217761955	0.3658712614038605	0.3543938098732768	0.20383282556988994	0.26658086013426663	0.3630459695358954	0.3475435565200111	0.21328791394583227	0.24508078611221476	0.16811619483624482	0.23199575865483854	0.30488786245345445	0.10058680501280748	0.09185840885700122	0.0	0.08683216386627496	0.09801552513055042	0.11737059126980445	0.0991096856302925	0.10484966478799268	0.11783541542063966	0.15351188152527992	0.11453146620047924	0.1201405391611946	0.1361980346951229
f10pp	0.13745188500840455	0.15723853512221525	0.17306009020875185	0.11698319078609204	0.14513709365341054	0.11581730832041043	0.19799187252237874	0.1991743046012732	0.24114077627674138	0.29357350994579345	0.2597894330395961	0.2949905725836319	0.33453590814262785	0.4326730908511094	0.3968820374920534	0.39080637415057523	0.2265373147801362	0.23694657435353703	0.26851454832572974	0.23885291479421458	0.27540290728606676	0.2916976154768529	0.31028872888634157	0.32771633455701027	0.3260556713872744	0.32783313768927735	0.3104022969807921	0.3407337894154555	0.28854312906286783	0.31114360634265564	0.31784970017270137	0.30816103593224053	0.31477534119428924	0.2893704388630799	0.2884809814672551	0.31901120521497056	0.27486376812884084	0.22941394992872857	0.19173396810726653	0.2937749615970905	0.22491201659403823	0.2335064612224986	0.2347797471892283	0.294904333497946	0.3721402532384428	0.32748560755137884	0.3070942942356417	0.3481620833245404	0.37045327475924916	0.3369497272947067	0.26150046766600465	0.29350764483442526	0.26709995071652515	0.299724105496727	0.2971073472476844	0.24080728701988194	0.3203336383132474	0.34309692878583997	0.3434661044010823	0.3515858784569094	0.34903092490575144	0.3469173566933319	0.33707731430743526	0.38417116201967305	0.421010709861989	0.40930564948965403	0.3978281979590703	0.2472672136556834	0.31001524822006016	0.40648035762168894	0.39097794460580465	0.2567223020316257	0.2885151741980082	0.2115505829220383	0.27543014674063204	0.348322250539248	0.14402119309860095	0.13529279694279472	0.08683216386627496	0.0	0.10924822503671719	0.12860329117597122	0.11034238553645927	0.11608236469415945	0.12906811532680643	0.16474458143144668	0.125764166106646	0.13137323906736137	0.14743073460128966
f4pp	0.13016670658206375	0.14995335669587445	0.16577491178241105	0.10969801235975124	0.13785191522706974	0.10853212989406963	0.2091752337866542	0.21035766586554866	0.25232413754101685	0.30475687121006895	0.2709727943038716	0.3061739338479074	0.3457192694069033	0.4438564521153848	0.40806539875632886	0.40198973541485067	0.23772067604441166	0.2481299356178125	0.2796979095900052	0.25003627605849005	0.2865862685503422	0.3028809767411284	0.321472090150617	0.3388996958212857	0.33723903265154986	0.3390164989535528	0.3215856582450675	0.35191715067973095	0.29972649032714327	0.3223269676069311	0.3290330614369768	0.31934439719651597	0.3259587024585647	0.3005538001273554	0.29966434273153053	0.330194566479246	0.28604712939311633	0.24059731119300404	0.202917329371542	0.3049583228613659	0.2360953778583137	0.24468982248677407	0.24596310845350378	0.3060876947622214	0.38332361450271824	0.3386689688156543	0.31827765549991716	0.35934544458881584	0.3816366360235246	0.3481330885589821	0.27268382893028015	0.30469100609870076	0.27828331198080064	0.31090746676100245	0.30829070851195983	0.2519906482841574	0.33151699957752284	0.3542802900501154	0.3546494656653577	0.36276923972118486	0.3602142861700269	0.35810071795760734	0.3482606755717107	0.3953545232839485	0.43219407112626446	0.42048901075392947	0.40901155922334576	0.2584505749199589	0.3211986094843356	0.4176637188859644	0.4021613058700801	0.2679056632959012	0.2996985354622837	0.22273394418631376	0.2866135080049075	0.3595056118035234	0.15520455436287645	0.14647615820707016	0.09801552513055042	0.10924822503671719	0.0	0.12131811274963042	0.10305720711011847	0.10879718626781865	0.12178293690046563	0.15745940300510589	0.11847898768030521	0.12408806064102057	0.14014555617494887
f15pp	0.10967271281734287	0.12945936293115354	0.14528091801769014	0.08920401859503034	0.11735792146234886	0.08803813612934872	0.22853029992590823	0.2297127320048027	0.2716792036802709	0.324111937349323	0.29032786044312564	0.32552899998716145	0.3650743355461573	0.46321151825463885	0.4274204648955829	0.4213448015541047	0.2570757421836657	0.2674850017570665	0.2990529757292592	0.2693913421977441	0.3059413346895962	0.32223604288038243	0.34082715628987104	0.35825476196053974	0.3565940987908039	0.3583715650928068	0.34094072438432155	0.371272216818985	0.3190815564663973	0.3416820337461851	0.34838812757623083	0.33869946333577	0.3453137685978187	0.3199088662666094	0.31901940887078456	0.34954963261850003	0.30540219553237036	0.25995237733225807	0.22227239551079603	0.32431338900061996	0.2554504439975677	0.2640448886260281	0.2653181745927578	0.32544276090147545	0.40267868064197226	0.3580240349549083	0.3376327216391712	0.3787005107280699	0.40099170216277863	0.36748815469823615	0.2920388950695342	0.3240460722379548	0.29763837812005467	0.3302625329002565	0.32764577465121386	0.27134571442341143	0.35087206571677687	0.37363535618936944	0.37400453180461174	0.3821243058604389	0.3795693523092809	0.37745578409686137	0.3676157417109647	0.4147095894232025	0.4515491372655185	0.4398440768931835	0.4283666253625998	0.2778056410592129	0.3405536756235896	0.4370187850252184	0.4215163720093341	0.28726072943515524	0.31905360160153773	0.2420890103255678	0.3059685741441615	0.37886067794277745	0.17455962050213047	0.1658312243463242	0.11737059126980445	0.12860329117597122	0.12131811274963042	0.0	0.042451848765027084	0.04819182792272726	0.07362628594285031	0.10930275204749057	0.0703223367226899	0.10359406687629968	0.11965156241022795
f16ppA	0.0914118071778309	0.11119845729164159	0.12702001237817817	0.07094311295551839	0.0990970158228369	0.06977723048983676	0.2102693942863963	0.21145182636529075	0.25341829804075894	0.30585103170981104	0.2720669548036137	0.3072680943476495	0.3468134299066454	0.4449506126151269	0.40915955925607095	0.40308389591459276	0.23881483654415375	0.24922409611755458	0.28079207008974727	0.25113043655823214	0.2876804290500843	0.3039751372408705	0.3225662506503591	0.3399938563210278	0.33833319315129196	0.3401106594532949	0.3226798187448096	0.35301131117947304	0.30082065082688536	0.3234211281066732	0.3301272219367189	0.32043855769625806	0.32705286295830677	0.3016479606270975	0.3007585032312726	0.3312887269789881	0.2871412898928584	0.24169147169274613	0.2040114898712841	0.306052483361108	0.23718953835805578	0.24578398298651616	0.24705726895324587	0.3071818552619635	0.3844177750024603	0.3397631293153964	0.31937181599965925	0.36043960508855794	0.3827307965232667	0.3492272490587242	0.27377798943002224	0.30578516659844285	0.27937747248054273	0.31200162726074454	0.3093848690117019	0.2530848087838995	0.33261116007726493	0.3553744505498575	0.3557436261650998	0.36386340022092695	0.36130844666976897	0.35919487845734943	0.3493548360714528	0.3964486837836906	0.43328823162600655	0.42158317125367156	0.41010571972308785	0.25954473541970097	0.3222927699840777	0.41875787938570647	0.4032554663698222	0.2689998237956433	0.3007926959620258	0.22382810468605585	0.28770766850464957	0.3605997723032655	0.1562987148626185	0.14757031870681225	0.0991096856302925	0.11034238553645927	0.10305720711011847	0.042451848765027084	0.0	0.022170509264198758	0.05536538030333836	0.09104184640797862	0.05206143108317794	0.08533316123678772	0.10139065677071601
f14ppB	0.09715178633553109	0.11693843644934178	0.13275999153587836	0.07668309211321857	0.10483699498053708	0.07551720964753694	0.21600937344409646	0.21719180552299092	0.25915827719845913	0.31159101086751123	0.2778069339613139	0.3130080735053497	0.35255340906434557	0.4506905917728271	0.41489953841377114	0.40882387507229295	0.24455481570185392	0.2549640752752548	0.28653204924744746	0.25687041571593233	0.2934204082077845	0.3097151163985707	0.3283062298080593	0.345733835478728	0.34407317230899215	0.3458506386109951	0.3284197979025098	0.35875129033717323	0.30656062998458555	0.32916110726437336	0.3358672010944191	0.32617853685395826	0.33279284211600696	0.30738793978479767	0.3064984823889728	0.3370287061366883	0.2928812690505586	0.2474314508504463	0.20975146902898426	0.3117924625188082	0.24292951751575595	0.25152396214421635	0.25279724811094606	0.3129218344196637	0.3901577541601605	0.34550310847309657	0.32511179515735944	0.3661795842462581	0.3884707756809669	0.3549672282164244	0.27951796858772243	0.31152514575614304	0.2851174516382429	0.31774160641844473	0.3151248481694021	0.2588247879415997	0.3383511392349651	0.3611144297075577	0.3614836053228	0.36960337937862714	0.36704842582746916	0.3649348576150496	0.355094815229153	0.4021886629413908	0.43902821078370674	0.42732315041137175	0.41584569888078804	0.26528471457740116	0.3280327491417779	0.42449785854340666	0.40899544552752237	0.2747398029533435	0.306532675119726	0.22956808384375602	0.29344764766234976	0.3663397514609657	0.1620386940203187	0.15331029786451245	0.10484966478799268	0.11608236469415945	0.10879718626781865	0.04819182792272726	0.022170509264198758	0.0	0.06110535946103854	0.0967818255656788	0.05780141024087813	0.09107314039448791	0.1071306359284162
f11pp	0.11013753696817805	0.12992418708198872	0.14574574216852532	0.08966884274586553	0.11782274561318405	0.08850296028018392	0.22899512407674344	0.2301775561556379	0.2721440278311061	0.3245767615001582	0.29079268459396085	0.32599382413799666	0.3655391596969925	0.46367634240547406	0.4278852890464181	0.4218096257049399	0.2575405663345009	0.26794982590790173	0.2995177998800944	0.2698561663485793	0.30640615884043143	0.32270086703121764	0.34129198044070624	0.35871958611137494	0.3570589229416391	0.35883638924364203	0.34140554853515676	0.3717370409698202	0.3195463806172325	0.3421468578970203	0.34885295172706604	0.3391642874866052	0.3457785927486539	0.3203736904174446	0.31948423302161977	0.35001445676933524	0.30586701968320557	0.2604172014830933	0.22273721966163124	0.32477821315145516	0.25591526814840293	0.2645097127768633	0.265782998743593	0.32590758505231066	0.40314350479280747	0.3584888591057435	0.3380975457900064	0.3791653348789051	0.40145652631361384	0.36795297884907135	0.2925037192203694	0.32451089638879	0.2981032022708899	0.3307273570510917	0.32811059880204907	0.27181053857424664	0.3513368898676121	0.37410018034020465	0.37446935595544695	0.3825891300112741	0.3800341764601161	0.3779206082476966	0.36808056586179994	0.4151744135740377	0.4520139614163537	0.4403089010440187	0.428831449513435	0.2782704652100481	0.34101849977442483	0.4374836091760536	0.4219811961601693	0.28772555358599045	0.31951842575237294	0.242553834476403	0.3064333982949967	0.37932550209361265	0.17502444465296566	0.1662960484971594	0.11783541542063966	0.12906811532680643	0.12178293690046563	0.07362628594285031	0.05536538030333836	0.06110535946103854	0.0	0.0989047991387147	0.05992438381391402	0.10405889102713486	0.12011638656106316
w12pp	0.1458140030728183	0.16560065318662898	0.18142220827316557	0.1253453088505058	0.15349921171782432	0.12417942638482418	0.2646715901813837	0.26585402226027816	0.30782049393574634	0.36025322760479844	0.3264691506986011	0.3616702902426369	0.4012156258016328	0.4993528085101143	0.46356175515105835	0.45748609180958016	0.29321703243914116	0.303626292012542	0.3351942659847347	0.30553263245321954	0.3420826249450717	0.3583773331358579	0.3769684465453465	0.3943960522160152	0.39273538904627936	0.3945128553482823	0.377082014639797	0.40741350707446045	0.35522284672187276	0.3778233240016606	0.3845294178317063	0.37484075359124547	0.38145505885329417	0.3560501565220849	0.35516069912626	0.3856909228739755	0.3415434857878458	0.29609366758773353	0.2584136857662715	0.3604546792560954	0.2915917342530432	0.30018617888150356	0.30145946484823327	0.3615840511569509	0.43881997089744773	0.3941653252103838	0.37377401189464665	0.41484180098354534	0.4371329924182541	0.4036294449537116	0.32818018532500964	0.36018736249343025	0.33377966837553014	0.36640382315573194	0.36378706490668933	0.3074870046788869	0.38701335597225234	0.4097766464448449	0.4101458220600872	0.41826559611591435	0.41571064256475637	0.41359707435233684	0.4037570319664402	0.450850879678678	0.48769042752099395	0.47598536714865897	0.46450791561807525	0.31394693131468837	0.3766949658790651	0.47316007528069387	0.4576576622648096	0.3234020196906307	0.3551948918570132	0.27823030058104326	0.342109864399637	0.4150019681982529	0.21070091075760594	0.20197251460179966	0.15351188152527992	0.16474458143144668	0.15745940300510589	0.10930275204749057	0.09104184640797862	0.0967818255656788	0.0989047991387147	0.0	0.0783909623659445	0.13973535713177512	0.15579285266570342
f1pp	0.10683358774801766	0.12662023786182833	0.14244179294836493	0.08636489352570513	0.11451879639302365	0.0851990110600235	0.22569117485658302	0.22687360693547748	0.26884007861094567	0.32127281227999777	0.28748873537380043	0.32268987491783624	0.3622352104768321	0.46037239318531364	0.4245813398262577	0.4185056764847795	0.2542366171143405	0.2646458766877413	0.296213850659934	0.26655221712841887	0.303102209620271	0.3193969178110572	0.3379880312205458	0.3554156368912145	0.3537549737214787	0.3555324400234816	0.33810159931499634	0.36843309174965977	0.3162424313970721	0.3388429086768599	0.3455490025069056	0.3358603382664448	0.3424746435284935	0.3170697411972842	0.31618028380145935	0.3467105075491748	0.30256307046304515	0.25711325226293286	0.21943327044147082	0.32147426393129475	0.2526113189282425	0.2612057635567029	0.2624790495234326	0.32260363583215024	0.39983955557264705	0.3551849098855831	0.334793596569846	0.37586138565874466	0.3981525770934534	0.36464902962891094	0.28919977000020897	0.3212069471686296	0.29479925305072946	0.32742340783093127	0.32480664958188865	0.2685065893540862	0.34803294064745166	0.37079623112004423	0.37116540673528653	0.3792851807911137	0.3767302272399557	0.37461665902753616	0.3647766166416395	0.4118704643538773	0.4487100121961933	0.4370049518238583	0.4255275002932746	0.2749665159898877	0.3377145505542644	0.4341796599558932	0.4186772469400089	0.28442160436583	0.3162144765322125	0.23924988525624258	0.3031294490748363	0.37602155287345224	0.17172049543280526	0.16299209927699898	0.11453146620047924	0.125764166106646	0.11847898768030521	0.0703223367226899	0.05206143108317794	0.05780141024087813	0.05992438381391402	0.0783909623659445	0.0	0.10075494180697447	0.11681243734090274
w3pp	0.08165925051491463	0.1014459006287253	0.1172674557152619	0.0611905562926021	0.08934445915992062	0.08148926182198646	0.23130024781729838	0.23248267989619284	0.274449151571661	0.32688188524071315	0.29309780833451576	0.32829894787855163	0.3678442834375475	0.46598146614602903	0.43019041278697306	0.4241147494454949	0.2598456900750558	0.27025494964845664	0.3018229236206494	0.2721612900891342	0.3087112825809864	0.3250059907717726	0.3435971041812612	0.3610247098519299	0.35936404668219407	0.361141512984197	0.3437106722757117	0.37404216471037516	0.3218515043577875	0.3444519816375753	0.351158075467621	0.3414694112271602	0.3480837164892089	0.3226788141579996	0.32178935676217474	0.3523195805098902	0.30817214342376054	0.2627223252236482	0.22504234340218618	0.32708333689201013	0.25822039188895785	0.2668148365174182	0.26808812248414793	0.3282127087928656	0.40544862853336244	0.3607939828462985	0.34040266953056136	0.38147045861946005	0.4037616500541688	0.3702581025896263	0.2948088429609243	0.32681602012934496	0.30040832601144485	0.33303248079164666	0.33041572254260404	0.27411566231480156	0.35364201360816705	0.3764053040807596	0.3767744796960019	0.38489425375182906	0.3823393002006711	0.38022573198825155	0.3703856896023549	0.4174795373145927	0.45431908515690866	0.4426140247845737	0.43113657325398996	0.280575588950603	0.3433236235149798	0.4397887329166086	0.4242863199007243	0.29003067732654536	0.3218235494929279	0.24485895821695794	0.3087385220355517	0.3816306258341676	0.17732956839352063	0.16860117223771437	0.1201405391611946	0.13137323906736137	0.12408806064102057	0.10359406687629968	0.08533316123678772	0.09107314039448791	0.10405889102713486	0.13973535713177512	0.10075494180697447	0.0	0.09163810010779971
f16ppB	0.06973658482749995	0.08952323494131062	0.10534479002784722	0.06204374189452715	0.09019764476184566	0.09754675735591475	0.24735774335122665	0.2485401754301211	0.2905066471055893	0.34293938077464153	0.30915530386844414	0.34435644341248	0.38390177897147587	0.4820389616799574	0.44624790832090144	0.44017224497942326	0.27590318560898414	0.28631244518238497	0.31788041915457776	0.2882187856230625	0.3247687781149148	0.341063486305701	0.3596545997151896	0.3770822053858583	0.37542154221612245	0.3771990085181254	0.3597681678096401	0.39009966024430354	0.33790899989171586	0.36050947717150367	0.3672155710015494	0.35752690676108856	0.36414121202313726	0.338736309691928	0.3378468522961031	0.3683770760438186	0.3242296389576889	0.2787798207575765	0.24109983893611445	0.3431408324259385	0.27427788742288617	0.28287233205134654	0.28414561801807625	0.344270204326794	0.4215061240672908	0.37685147838022687	0.35646016506448974	0.39752795415338843	0.4198191455880972	0.3863155981235547	0.3108663384948527	0.34287351566327334	0.3164658215453732	0.34908997632557504	0.3464732180765324	0.2901731578487299	0.36969950914209543	0.392462799614688	0.3928319752299303	0.40095174928575744	0.39839679573459946	0.3962832275221799	0.3864431851362833	0.4335370328485211	0.47037658069083704	0.45867152031850206	0.44719406878791834	0.2966330844845314	0.3593811190489082	0.45584622845053696	0.4403438154346527	0.30608817286047374	0.3378810450268563	0.26091645375088623	0.32479601756948007	0.397688121368096	0.1933870639274489	0.18465866777164264	0.1361980346951229	0.14743073460128966	0.14014555617494887	0.11965156241022795	0.10139065677071601	0.1071306359284162	0.12011638656106316	0.15579285266570342	0.11681243734090274	0.09163810010779971	0.0
