	31749	F8H1	S2Hp	F7H1	530075	530055	530167	31328	31750	31300	F6H1	s24H1	S12Hp	s24pp	S17H1	S4Hp	530394	31519	31723	31766	S29H1	530295	530258	S6Hp	s32pp	S25Hp	s12pp	s10pp	s21pp	s25pp	s6pp	31232	31452	S11Hp	530451	530331	S27H1	S9H1	S8Hp	s23pp	S7Hp	s14pp	31600	31379	31219	F23HpA	31160	F22HpB	s15pp	S10H1	531414	F16H1	s20pp	530163	s26pp	s28pp	s30pp	S20H1	31333	531424	530364	F14H1A	530368	S30H1	S15Hp	s17pp	F1H1	31450	F22H1A	F29H1	S14Hp	530177	31343	31360	530050	S23Hp	S28Hp	S26Hp	F14H1B	S31Hp	S13Hp	S1Hp	S21H1	31009	S19H1	F32H1	S3Hp	S22Hp
F14H1B	0.23702056412906444	0.2334326280937553	0.2971529965720807	0.22351471122903538	0.20859032680522444	0.19247814360689158	0.18200697387954654	0.16434523207472307	0.17000140632007366	0.21790038402975836	0.21206907808130998	0.2723781228127882	0.18306504802606172	0.21414775055125335	0.2579791597706932	0.21256812475831657	0.2566046762493649	0.25918725302862033	0.27089222156323445	0.26760369055819544	0.2849096316493882	0.29189825093990746	0.2883599168867718	0.26601862942037047	0.27135464163541406	0.16172966097464525	0.25677548979392123	0.23357219257204215	0.294225248080701	0.2254767323504166	0.2200917541587099	0.236237071669459	0.2561992867842218	0.2633422856408782	0.29975943412150774	0.2355128955953643	0.22471225446269227	0.23283762757203508	0.20385189737553874	0.24004509279161967	0.1911527137098261	0.25034507187188054	0.23260603988105621	0.21387086924827337	0.20957200172206655	0.22297734476115666	0.5047958531635763	1.0728047124157227	1.2544487211217934	1.254950928230974	0.3062776369151532	0.21818844572499196	0.26238681424469534	0.26481913562598686	0.31680143312741776	0.2919873087921904	0.31516094766503444	0.2728267019723929	0.2709835815707964	0.2801942565593371	0.2732772440007959	0.27037493059407247	0.2602782920430093	0.22816377872328802	0.15048949634541392	0.2622658487734234	0.31478757575985267	0.2686630428025034	0.3512059989098616	0.23065192684170793	0.22757655065779409	0.23703591471436203	0.23394121712738508	0.23493248583852622	0.2591770076844196	0.2679016984397568	0.14040036095103461	0.08481150145029918	0.0	0.03858198009252454	0.0685358605558527	0.06267604286125009	0.06584347483076136	0.07134102953909985	0.06692520067141555	0.06162873217696276	0.1765728617996906	0.22019202657377243
S31Hp	0.23825919535675819	0.23467125932144905	0.29839162779977446	0.22475334245672912	0.20982895803291818	0.19371677483458533	0.18324560510724028	0.1655838633024168	0.1712400375477674	0.2191390152574521	0.21330770930900372	0.27361675404048197	0.18430367925375546	0.2153863817789471	0.25921779099838693	0.21380675598601032	0.25784330747705864	0.2604258842563141	0.2721308527909282	0.2688423217858892	0.28614826287708195	0.2931368821676012	0.28959854811446556	0.2672572606480642	0.2725932728631078	0.162968292202339	0.258014121021615	0.2348108237997359	0.29546387930839474	0.22671536357811034	0.22133038538640365	0.23747570289715275	0.25743791801191557	0.26458091686857194	0.3009980653492015	0.23675152682305806	0.22595088569038602	0.23407625879972882	0.20509052860323249	0.24128372401931342	0.19239134493751983	0.2515837030995743	0.23384467110874996	0.2151095004759671	0.2108106329497603	0.2242159759888504	0.5060344843912701	1.0740433436434165	1.2556873523494871	1.2561895594586678	0.30751626814284694	0.2194270769526857	0.2636254454723891	0.2660577668536806	0.3180400643551115	0.29322594001988417	0.3163995788927282	0.27406533320008664	0.2722222127984901	0.28143288778703085	0.27451587522848964	0.2716135618217662	0.26151692327070303	0.22940240995098177	0.15172812757310766	0.26350448000111715	0.3160262069875464	0.26990167403019716	0.35244463013755534	0.23189055806940168	0.22881518188548783	0.23827454594205577	0.23517984835507882	0.23617111706621996	0.26041563891211333	0.26914032966745055	0.14163899217872836	0.08605013267799293	0.03858198009252454	0.0	0.029955880464328215	0.024096062769725594	0.02726349473923689	0.03276104944757538	0.02834522057989108	0.023048752085438277	0.17781149302738433	0.22143065780146617
S13Hp	0.2682130758200863	0.2646251397847772	0.3283455082631026	0.25470722292005726	0.23978283849624632	0.22367065529791347	0.21319948557056845	0.19553774376574498	0.20119391801109557	0.24909289572078025	0.24326158977233187	0.30357063450381017	0.2142575597170836	0.24534026224227523	0.2891716714617151	0.24376063644933849	0.2877971879403868	0.2903797647196422	0.30208473325425633	0.2987962022492173	0.3161021433404101	0.32309076263092934	0.3195524285777937	0.29721114111139235	0.30254715332643595	0.19292217266566714	0.2879680014849431	0.2647647042630641	0.3254177597717229	0.2566692440414385	0.2512842658497318	0.2674295833604809	0.28739179847524376	0.2945347973319001	0.3309519458125296	0.2667054072863862	0.25590476615371416	0.26403013926305696	0.23504440906656066	0.27123760448264156	0.222345225400848	0.2815375835629025	0.2637985515720781	0.24506338093929528	0.24076451341308847	0.25416985645217854	0.5359883648545982	1.1039972241067448	1.2856412328128153	1.2861434399219962	0.3374701486061751	0.24938095741601385	0.29357932593571723	0.29601164731700874	0.34799394481843965	0.32317982048321237	0.3463534593560563	0.3040192136634148	0.30217609326181827	0.311386768250359	0.3044697556918178	0.30156744228509436	0.2914708037340312	0.2593562904143099	0.1816820080364358	0.2934583604644453	0.3459800874508746	0.2998555544935253	0.3823985106008835	0.2618444385327298	0.25876906234881597	0.2682284264053839	0.26513372881840697	0.2661249975295481	0.2903695193754415	0.2990942101307787	0.17159287264205653	0.11600401314132108	0.0685358605558527	0.029955880464328215	0.0	0.009235057760478789	0.012402489729990081	0.031136515755389102	0.02672068688770481	0.042653664477734596	0.20776537349071247	0.25138453826479434
S1Hp	0.26235325812548366	0.25876532209017455	0.32248569056849996	0.24884740522545462	0.23392302080164368	0.21781083760331088	0.2073396678759658	0.18967792607114237	0.19533410031649295	0.24323307802617766	0.23740177207772928	0.2977108168092075	0.208397742022481	0.23948044454767262	0.28331185376711243	0.23790081875473584	0.2819373702457842	0.28451994702503963	0.2962249155596537	0.29293638455461474	0.31024232564580745	0.31723094493632675	0.3136926108831911	0.29135132341678976	0.29668733563183336	0.18706235497106452	0.2821081837903405	0.25890488656846145	0.3195579420771203	0.2508094263468359	0.2454244481551292	0.2615697656658783	0.2815319807806411	0.2886749796372975	0.32509212811792704	0.2608455895917836	0.2500449484591115	0.2581703215684543	0.229184591371958	0.2653777867880389	0.21648540770624536	0.27567776586829984	0.25793873387747546	0.23920356324469266	0.23490469571848582	0.24831003875757593	0.5301285471599956	1.098137406412142	1.2797814151182128	1.2802836222273934	0.33161033091157244	0.24352113972141126	0.2877195082411146	0.29015182962240615	0.34213412712383706	0.3173200027886097	0.3404936416614537	0.29815939596881214	0.2963162755672157	0.3055269505557564	0.29860993799721514	0.2957076245904917	0.2856109860394286	0.2534964727197073	0.1758221903418332	0.2875985427698427	0.34012026975627196	0.2939957367989227	0.37653869290628084	0.25598462083812723	0.2529092446542134	0.26236860871078127	0.2592739111238044	0.26026517983494546	0.2845097016808389	0.2932343924361761	0.1657330549474539	0.11014419544671847	0.06267604286125009	0.024096062769725594	0.009235057760478789	0.0	0.0038545193453128315	0.025276698060786477	0.020860869193102184	0.03679384678313198	0.20190555579610986	0.24552472057019167
S21H1	0.26552069009499496	0.26193275405968586	0.32565312253801126	0.2520148371949659	0.23709045277115498	0.22097826957282218	0.2105070998454771	0.19284535804065367	0.19850153228600426	0.24640050999568897	0.24056920404724058	0.3008782487787188	0.2115651739919923	0.24264787651718392	0.28647928573662373	0.24106825072424715	0.2851048022152955	0.28768737899455094	0.299392347529165	0.29610381652412604	0.31340975761531875	0.32039837690583806	0.3168600428527024	0.29451875538630107	0.29985476760134466	0.19022978694057582	0.28527561575985183	0.26207231853797275	0.3227253740466316	0.2539768583163472	0.2485918801246405	0.2647371976353896	0.2846994127501524	0.2918424116068088	0.32825956008743834	0.2640130215612949	0.2532123804286228	0.2613377535379656	0.23235202334146932	0.2685452187575502	0.21965283967575666	0.27884519783781114	0.26110616584698676	0.24237099521420397	0.23807212768799713	0.25147747072708726	0.5332959791295069	1.1013048383816535	1.2829488470877242	1.2834510541969049	0.33477776288108374	0.24668857169092256	0.2908869402106259	0.29331926159191746	0.34530155909334836	0.320487434758121	0.343661073630965	0.30132682793832344	0.299483707536727	0.3086943825252677	0.30177736996672644	0.298875056560003	0.2887784180089399	0.2566639046892186	0.1789896223113445	0.290765974739354	0.34328770172578327	0.297163168768434	0.37970612487579214	0.25915205280763853	0.2560766766237247	0.2655360406802926	0.2624413430933157	0.26343261180445676	0.2876771336503502	0.2964018244056874	0.16890048691696521	0.11331162741622976	0.06584347483076136	0.02726349473923689	0.012402489729990081	0.0038545193453128315	0.0	0.02844413003029777	0.02402830116261348	0.03996127875264327	0.20507298776562116	0.24869215253970298
31009	0.2710182448033335	0.26743030876802437	0.3311506772463497	0.25751239190330444	0.2425880074794935	0.22647582428116064	0.21600465455381562	0.19834291274899216	0.20399908699434274	0.2518980647040274	0.24606675875557904	0.3063758034870573	0.21706272870033078	0.2481454312255224	0.29197684044496225	0.24656580543258566	0.290602356923634	0.29318493370288945	0.3048899022375035	0.30160137123246455	0.31890731232365727	0.3258959316141765	0.3223575975610409	0.3000163100946396	0.3053523223096831	0.1957273416489143	0.2907731704681903	0.2675698732463112	0.32822292875497006	0.25947441302468566	0.25408943483297897	0.27023475234372807	0.2901969674584909	0.29733996631514725	0.33375711479577685	0.2695105762696334	0.25870993513696133	0.26683530824630414	0.23784957804980783	0.27404277346588873	0.22515039438409518	0.2843427525461496	0.2666037205553253	0.24786854992254245	0.24356968239633564	0.2569750254354257	0.5387935338378453	1.106802393089992	1.2884464017960626	1.2889486089052433	0.34027531758942225	0.252186126399261	0.2963844949189644	0.2988168163002559	0.3507991138016868	0.3259849894664595	0.3491586283393035	0.30682438264666195	0.3049812622450655	0.31419193723360617	0.30727492467506495	0.30437261126834153	0.29427597271727834	0.2621614593975571	0.18448717701968298	0.2962635294476925	0.3487852564341217	0.30266072347677253	0.38520367958413065	0.264649607515977	0.26157423133206315	0.2710335953886311	0.26793889780165414	0.2689301665127953	0.29317468835868865	0.30189937911402587	0.1743980416253037	0.11880918212456824	0.07134102953909985	0.03276104944757538	0.031136515755389102	0.025276698060786477	0.02844413003029777	0.0	0.023243679921441752	0.04545883346098176	0.21057054247395965	0.25418970724804146
S19H1	0.26660241593564915	0.26301447990034005	0.3267348483786654	0.2530965630356201	0.23817217861180917	0.22205999541347637	0.2115888256861313	0.19392708388130786	0.19958325812665845	0.24748223583634316	0.24165092988789477	0.301959974619373	0.21264689983264648	0.2437296023578381	0.287561011577278	0.24214997656490134	0.2861865280559497	0.2887691048352051	0.30047407336981924	0.29718554236478023	0.314491483455973	0.3214801027464922	0.31794176869335655	0.29560048122695526	0.3009364934419988	0.19131151278123001	0.28635734160050597	0.26315404437862694	0.32380709988728573	0.25505858415700133	0.2496736059652947	0.26581892347604374	0.2857811385908066	0.29292413744746293	0.32934128592809253	0.26509474740194905	0.25429410626927706	0.26241947937861987	0.2334337491821235	0.26962694459820447	0.22073456551641085	0.27992692367846533	0.262187891687641	0.24345272105485816	0.23915385352865132	0.2525591965677414	0.5343777049701611	1.1023865642223076	1.2840305729283783	1.284532780037559	0.335859488721738	0.24777029753157676	0.29196866605128013	0.2944009874325716	0.3463832849340025	0.3215691605987752	0.34474279947161923	0.3024085537789777	0.3005654333773812	0.30977610836592184	0.3028590958073807	0.29995678240065726	0.2898601438495941	0.25774563052987276	0.18007134815199868	0.2918477005800082	0.34436942756643746	0.2982448946090882	0.3807878507164464	0.26023377864829267	0.2571584024643788	0.2666177665209468	0.2635230689339698	0.264514337645111	0.2887588594910043	0.29748355024634154	0.1699822127576194	0.11439335325688395	0.06692520067141555	0.02834522057989108	0.02672068688770481	0.020860869193102184	0.02402830116261348	0.023243679921441752	0.0	0.04104300459329746	0.20615471360627535	0.24977387838035717
F32H1	0.26130594744119634	0.25771801140588724	0.32143837988421264	0.2478000945411673	0.23287571011735636	0.21676352691902356	0.2062923571916785	0.18863061538685505	0.19428678963220564	0.24218576734189035	0.23635446139344196	0.2966635061249202	0.20735043133819367	0.2384331338633853	0.2822645430828251	0.23685350807044853	0.2808900595614969	0.2834726363407523	0.2951776048753664	0.2918890738703274	0.30919501496152013	0.31618363425203944	0.3126453001989038	0.29030401273250245	0.29564002494754604	0.1860150442867772	0.2810608731060532	0.25785757588417413	0.318510631392833	0.24976211566254855	0.2443771374708419	0.260522454981591	0.2804846700963538	0.2876276689530102	0.3240448174336397	0.2597982789074963	0.24899763777482423	0.257123010884167	0.2281372806876707	0.2643304761037516	0.21543809702195804	0.2746304551840125	0.25689142319318814	0.23815625256040535	0.2338573850341985	0.2472627280732886	0.5290812364757083	1.0970900957278549	1.2787341044339255	1.2792363115431062	0.3305630202272851	0.24247382903712394	0.28667219755682727	0.28910451893811884	0.34108681643954974	0.3162726921043224	0.33944633097716637	0.2971120852845248	0.29526896488292836	0.3044796398714691	0.2975626273129278	0.2946603139062044	0.28456367535514127	0.25244916203542	0.17477487965754587	0.2865512320855554	0.33907295907198465	0.2929484261146354	0.3754913822219935	0.2549373101538399	0.25186193396992607	0.26132129802649395	0.25822660043951706	0.25921786915065814	0.28346239099655157	0.2921870817518888	0.1646857442631666	0.10909688476243115	0.06162873217696276	0.023048752085438277	0.042653664477734596	0.03679384678313198	0.03996127875264327	0.04545883346098176	0.04104300459329746	0.0	0.20085824511182254	0.24447740988590436
S3Hp	0.18633342290636642	0.1827454868710573	0.24646585534938267	0.17282757000633736	0.15790318558252642	0.15884523069498796	0.16522426979090213	0.14756252798607866	0.15321870223142925	0.20111767994111396	0.19528637399266557	0.2555954187241438	0.1662823439374173	0.1973650464626089	0.24119645568204875	0.19578542066967217	0.2398219721607205	0.24240454893997593	0.25410951747459	0.25082098646955103	0.26812692756074374	0.27511554685126305	0.2715772127981274	0.24923592533172606	0.25457193754676966	0.14494695688600084	0.2399927857052768	0.21678948848339774	0.2774425439920566	0.20869402826177216	0.2033090500700655	0.21945436758081457	0.23941658269557742	0.24655958155223376	0.28297673003286333	0.21873019150671988	0.20792955037404784	0.21605492348339064	0.18706919328689434	0.22326238870297524	0.17437000962118168	0.23356236778323614	0.21582333579241178	0.19708816515962896	0.19278929763342215	0.20619464067251222	0.488013149074932	1.0560220083270784	1.237666017033149	1.2381682241423297	0.28949493282650873	0.20140574163634756	0.2456041101560509	0.24803643153734242	0.30001872903877336	0.275204604703546	0.29837824357639	0.25604399788374843	0.254200877482152	0.2634115524706927	0.25649453991215143	0.253592226505428	0.24349558795436488	0.2113810746346436	0.1337067922567695	0.245483144684779	0.29800487167120826	0.251880338713859	0.33442329482121724	0.2138692227530635	0.21079384656914965	0.2202532106257176	0.21715851303874065	0.21814978174988178	0.24239430359577516	0.2511189943511124	0.12361765686239021	0.09370303900311035	0.1765728617996906	0.17781149302738433	0.20776537349071247	0.20190555579610986	0.20507298776562116	0.21057054247395965	0.20615471360627535	0.20085824511182254	0.0	0.1695048853510744
S22Hp	0.022473185699544866	0.01888524966423573	0.09694434772408278	0.040524280969120946	0.0569945275269147	0.20246439546906977	0.20884343456498397	0.1911816927601605	0.1968378670055111	0.24473684471519577	0.2389055387667474	0.2992145834982256	0.20990150871149912	0.24098421123669075	0.2848156204561306	0.239404585443754	0.28344113693480233	0.28602371371405777	0.2977286822486719	0.2944401512436329	0.31174609233482564	0.31873471162534484	0.3151963775722092	0.2928550901058079	0.29819110232085144	0.18856612166008266	0.2836119504793586	0.26040865325747964	0.3210617087661384	0.252313193035854	0.24692821484414731	0.2630735323548965	0.2830357474696592	0.2901787463263156	0.3265958948069452	0.2623493562808018	0.2515487151481297	0.2596740882574725	0.23068835806097618	0.2668815534770571	0.21798917439526352	0.2771815325573179	0.25944250056649365	0.24070732993371077	0.236408462407504	0.24981380544659407	0.5316323138490139	1.0996411731011602	1.2812851818072308	1.2817873889164115	0.33311409760059063	0.24502490641042937	0.2892232749301328	0.29165559631142424	0.34363789381285514	0.3188237694776278	0.3419974083504719	0.29966316265783033	0.2978200422562338	0.3070307172447745	0.30011370468623333	0.2972113912795099	0.28711475272844666	0.2550002394087254	0.17732595703085133	0.28910230945886084	0.34162403644529005	0.29549950348794085	0.37804245959529903	0.2574883875271453	0.25441301134323147	0.26387237539979946	0.2607776778128226	0.26176894652396365	0.28601346836985697	0.2947381591251942	0.16723682163647205	0.13732220377719218	0.22019202657377243	0.22143065780146617	0.25138453826479434	0.24552472057019167	0.24869215253970298	0.25418970724804146	0.24977387838035717	0.24447740988590436	0.1695048853510744	0.0
