	S14Hp	w32pp	w8pp	w16pp	S10H1	S16H2	S13Hp	s20pp	F7H1	f14ppA	w6pp	f22ppB	f11pp	f31pp	w4pp	f4pp	f18pp	f23ppA	F14H1A	S31Hp	f17ppA	S2Hp	f20ppA	f30pp	w21pp	w3pp	w1pp	s3pp	w10pp	f16ppA	f21pp	s2pp	w2pp	f25pp	f14ppB	f6ppB	f8pp	f23ppB	w12pp	f12ppB	f32pp	w25pp	w18pp	f1pp	f2pp	f17ppB	w17pp	f10pp	f13pp	w28pp	f22ppA	w22pp	S22Hp	w14pp	w11pp	w20pp	f7pp	w13pp	f19pp	w19pp	F14H1B	S28Hp	w23pp	w24pp	w27pp	w29pp	w26pp	f15pp	f9pp	S3Hp	S18H1	F6H1	S6Hp	f26pp	w31pp	w9pp	f6ppA	f24pp	f12ppA	f20ppB	w15pp	s12pp	s24pp	s17pp	s29pp	w7pp	s30pp	s28pp	s25pp
w31pp	0.29028442789691855	0.11913995412766533	0.1182575959153425	0.11269864036614727	0.29029784981682394	0.3054623589004092	0.2553997762398646	0.21606121574755666	0.27646155303215375	0.10792154503867815	0.1636229931846059	0.140205532849067	0.13281038382276006	0.20067792148157226	0.16285311998747373	0.18045511331424813	0.17745836792867692	0.16671853906936615	0.24983653542942724	0.27104310309697477	0.2312818341887557	0.3363938747562704	0.1393476183933919	0.14729122090149657	0.21076912447357216	0.2273090937831756	0.2365072070629426	0.21115758072337826	0.16551019522321175	0.15758542775843887	0.18489503105909177	0.186778687779546	0.17919009820354723	0.13934661839289186	0.13882855130105565	0.13431744647366972	0.14362657451312447	0.15763478301041634	0.15472319901751258	0.1262193923304832	0.1431359677116626	0.11655808009680757	0.11437786825410423	0.10599088383626226	0.10735947384441272	0.10713687282793324	0.09376557147488163	0.09376557147488163	0.12108091119353025	0.06387457031498973	0.08009991200302666	0.09841060044014734	0.19376011807148305	0.06885168117457821	0.05389676165192278	0.049289295763725885	0.049289295763725885	0.06323990464958551	0.0835058660931004	0.1283772090391444	0.23172949740128596	0.19222005179695606	0.066940420147524	0.058762141221635415	0.06657048054388	0.05372749516754912	0.029959568289355594	0.07467871731426998	0.08905759829292786	0.16387749291687664	0.24130223585343746	0.1589806428198588	0.14237748541605377	0.09046988652543159	0.0	0.029960568289855622	0.0531345251064127	0.04976219232599009	0.0870225389665821	0.1271013713191358	0.10051435308829941	0.11774396368927283	0.11164930605139146	0.25680230878849364	0.16335775305914108	0.14171631159991588	0.15328848250560773	0.15486907229971336	0.15232801254590636
w9pp	0.260325859608063	0.08918138583880976	0.08829902762648693	0.0827400720772917	0.26033928152796837	0.2755037906115536	0.22544120795100903	0.1861026474587011	0.24650298474329818	0.07796297674982258	0.13366442489575034	0.11024696456021144	0.1028518155339045	0.1707193531927167	0.13289455169861816	0.15049654502539256	0.14749979963982135	0.13675997078051058	0.21987796714057167	0.2410845348081192	0.20132326589990013	0.30643530646741485	0.10938905010453634	0.117332652612641	0.1808105561847166	0.19735052549432003	0.20654863877408702	0.1811990124345227	0.13555162693435618	0.1276268594695833	0.1549364627702362	0.15682011949069044	0.14923152991469166	0.10938805010403631	0.10886998301220008	0.10435887818481414	0.1136680062242689	0.12767621472156077	0.12476463072865701	0.09626082404162764	0.11317739942280702	0.086599511807952	0.08441929996524866	0.07603231554740669	0.07740090555555715	0.07717830453907767	0.06380700318602606	0.06380700318602606	0.09112234290467468	0.033916002026134165	0.050141343714171095	0.06845203215129177	0.16380154978262748	0.038893112885722655	0.023938193363067215	0.019330727474870326	0.019330727474870326	0.03328133636072995	0.05354729780424484	0.09841864075028885	0.20177092911243039	0.1622614835081005	0.036981851858668424	0.028803572932779853	0.03661191225502443	0.023768926878693558	3.00000150008727e-06	0.04472414902741453	0.05910303000607243	0.13392292463002117	0.211347667566582	0.12902607453300333	0.11242291712919833	0.0605173182395762	0.029960568289855622	0.0	0.023175956817557138	0.019803624037134534	0.05706397067772653	0.09714280303028024	0.07055578479944384	0.08778539540041726	0.0816907377625359	0.22684374049963804	0.1333991847702855	0.11175774331106032	0.12332991421675216	0.12491050401085779	0.12236944425705079
f6ppA	0.24479775319092262	0.07365327942166938	0.07277092120934656	0.06721196566015131	0.244811175110828	0.25997568419441325	0.20991310153386866	0.17057454104156072	0.23097487832615782	0.0624348703326822	0.11813631847860996	0.09471885814307106	0.08732370911676413	0.15519124677557633	0.11736644528147779	0.1349684386082522	0.13197169322268099	0.1212318643633702	0.2043498607234313	0.22555642839097884	0.18579515948275974	0.2909072000502745	0.09386094368739596	0.10180454619550063	0.16528244976757622	0.18182241907717964	0.19102053235694663	0.16567090601738232	0.1200235205172158	0.11209875305244292	0.13940835635309584	0.14129201307355005	0.13370342349755127	0.09385994368689593	0.0933418765950597	0.08883077176767376	0.09813989980712852	0.11214810830442039	0.10923652431151663	0.08073271762448728	0.09764929300566665	0.07107140539081162	0.06889119354810827	0.060504209130266315	0.06187279913841678	0.061650198121937304	0.04827889676888567	0.04827889676888567	0.0755942364875343	0.018387895608993787	0.03461323729703071	0.05292392573415139	0.14827344336548712	0.02336500646858227	0.008410086945926834	0.003849229344686929	0.003849229344686929	0.03513857567589916	0.05540453711941405	0.10027588006545807	0.20362816842759962	0.16411872282326972	0.03883909117383764	0.030660812247949067	0.03846915157019364	0.025626166193862772	0.023176956818057166	0.06789810584397162	0.08227698682262952	0.15709688144657824	0.23452162438313906	0.1522000313495604	0.1355968739457554	0.08369127505613329	0.0531345251064127	0.023175956817557138	0.0	0.0038909414595251967	0.041535864260586156	0.08161469661313986	0.05502767838230346	0.07225728898327688	0.06616263134539552	0.21131563408249765	0.11787107835314513	0.09622963689391995	0.10780180779961178	0.10938239759371741	0.1068413378399104
f24pp	0.2414254204105	0.07028094664124677	0.06939858842892395	0.06383963287972871	0.24143884233040538	0.25660335141399065	0.20654076875344604	0.1672022082611381	0.2276025455457352	0.05906253755225959	0.11476398569818735	0.09134652536264845	0.08395137633634152	0.15181891399515374	0.11399411250105518	0.13159610582782957	0.12859936044225836	0.1178595315829476	0.20097752794300872	0.22218409561055624	0.18242282670233712	0.28753486726985183	0.09048861090697335	0.09843221341507802	0.16191011698715363	0.17845008629675702	0.187648199576524	0.16229857323695973	0.1166511877367932	0.10872642027202031	0.13603602357267322	0.13791968029312746	0.13033109071712867	0.09048761090647332	0.08996954381463709	0.08545843898725115	0.09476756702670591	0.10877577552399778	0.10586419153109403	0.07736038484406466	0.09427696022524404	0.06769907261038902	0.06551886076768568	0.05713187634984371	0.05850046635799417	0.0582778653415147	0.044906563988463065	0.044906563988463065	0.07222190370711169	0.01501556282857118	0.03124090451660811	0.04955159295372878	0.1449011105850645	0.019992673688159664	0.005037754165504228	0.00047689656426432394	0.00047689656426432394	0.031766242895476554	0.052032204338991445	0.09690354728503546	0.200255835647177	0.1607463900428471	0.03546675839341503	0.027288479467526463	0.035096818789771035	0.022253833413440168	0.019804624037634562	0.06452577306354901	0.07890465404220691	0.15372454866615562	0.23114929160271644	0.14882769856913777	0.13222454116533278	0.08031894227571068	0.04976219232599009	0.019803624037134534	0.0038909414595251967	0.0	0.03816353148016355	0.07824236383271725	0.051655345601880856	0.06888495620285427	0.06279029856497291	0.20794330130207506	0.11449874557272252	0.09285730411349734	0.10442947501918917	0.10601006481329481	0.1034690050594878
f12ppA	0.23439728582964037	0.06325281206038715	0.06237045384806432	0.05681149829886908	0.23441070774954575	0.249575216833131	0.1995126341725864	0.16017407368027847	0.22057441096487557	0.06727915388706814	0.1229806020329959	0.099563141697457	0.09216799267115007	0.16003553032996226	0.12221072883586373	0.13981272216263813	0.13681597677706692	0.12607614791775615	0.20919414427781724	0.23040071194536477	0.19063944303714567	0.29575148360466036	0.0987052272417819	0.10664882974988657	0.17012673332196215	0.18666670263156557	0.19586481591133256	0.17051518957176826	0.12486780407160175	0.11694303660682887	0.14425263990748174	0.14613629662793598	0.13854770705193722	0.09870422724128187	0.09818616014944564	0.0936750553220597	0.10298418336151446	0.11699239185880633	0.11408080786590258	0.08557700117887321	0.10249357656005259	0.07591568894519757	0.07373547710249422	0.06534849268465226	0.06671708269280271	0.06649448167632324	0.05312318032327161	0.05312318032327161	0.08043852004192024	0.03626580741185972	0.05249114909989665	0.07080183753701733	0.16615135516835303	0.0412429182714482	0.03312777731565937	0.03773724320485632	0.03773724320485632	0.06902658953606856	0.08929255097958345	0.13416389392562744	0.237516182287769	0.1980067366834391	0.07272710503400703	0.06454882610811846	0.07235716543036304	0.05951418005403217	0.057064970678226565	0.101786119704141	0.11616500068279889	0.19098489530674762	0.26840963824330843	0.18608804520972977	0.16948488780592477	0.11757928891630268	0.0870225389665821	0.05706397067772653	0.041535864260586156	0.03816353148016355	0.0	0.05459427042381888	0.029388629806278665	0.06185682162199464	0.05576216398411328	0.20091516672121543	0.10747061099186289	0.08582916953263771	0.09740134043832954	0.09898193023243518	0.09644087047862818
f20ppB	0.2744761181821941	0.10333164441294085	0.10244928620061802	0.09689033065142277	0.27448954010209947	0.2896540491856847	0.23959146652514013	0.2002529060328322	0.2606532433174293	0.10735798623962184	0.1630594343855496	0.13964197405001072	0.13224682502370377	0.20011436268251598	0.16228956118841742	0.17989155451519184	0.17689480912962063	0.16615498027030984	0.24927297663037096	0.2704795442979185	0.23071827538969938	0.3358303159572141	0.1387840595943356	0.14672766210244026	0.21020556567451587	0.22674553498411928	0.23594364826388628	0.21059402192432197	0.16494663642415547	0.15702186895938258	0.18433147226003546	0.1862151289804897	0.1786265394044909	0.13878305959383558	0.13826499250199936	0.1337538876746134	0.14306301571406815	0.15707122421136005	0.1541596402184563	0.1256558335314269	0.1425724089126063	0.11599452129775127	0.11381430945504792	0.10542732503720596	0.10679591504535643	0.10657331402887696	0.09320201267582531	0.09320201267582531	0.12051735239447395	0.07634463976441343	0.09256998145245035	0.11088066988957103	0.20623018752090674	0.0813217506240019	0.07320660966821307	0.07781607555741003	0.07781607555741003	0.10910542188862227	0.12937138333213716	0.17424272627818116	0.2775950146403227	0.23808556903599282	0.11280593738656075	0.10462765846067218	0.11243599778291674	0.09959301240658587	0.09714380303078027	0.1418649520566947	0.1562438330353526	0.23106372765930133	0.30848847059586215	0.22616687756228349	0.2095637201584785	0.15765812126885637	0.1271013713191358	0.09714280303028024	0.08161469661313986	0.07824236383271725	0.05459427042381888	0.0	0.06946746215883237	0.10193565397454835	0.09584099633666698	0.24099399907376912	0.1475494433444166	0.1259080018851914	0.13748017279088326	0.1390607625849889	0.13651970283118187
w15pp	0.2478890999513577	0.07674462618210445	0.07586226796978163	0.07030331242058638	0.24790252187126305	0.2630670309548483	0.2130044482943037	0.17366588780199577	0.23406622508659286	0.08077096800878544	0.13647241615471323	0.11305495581917431	0.10565980679286738	0.17352734445167958	0.13570254295758105	0.15330453628435542	0.1503077908987842	0.13956796203947347	0.22268595839953456	0.2438925260670821	0.204131257158863	0.3092432977263777	0.11219704136349921	0.12014064387160388	0.18361854744367948	0.2001585167532829	0.20935663003304988	0.18400700369348558	0.13835961819331904	0.13043485072854616	0.15774445402919907	0.1596281107496533	0.15203952117365455	0.11219604136299918	0.11167797427116295	0.10716686944377701	0.11647599748323177	0.13048420598052363	0.12757262198761987	0.09906881530059052	0.1159853906817699	0.08940750306691488	0.08722729122421152	0.07884030680636957	0.08020889681452004	0.07998629579804056	0.06661499444498892	0.06661499444498892	0.09393033416363755	0.04975762153357703	0.06598296322161395	0.08429365165873463	0.17964316929007035	0.054734732393165515	0.046619591437376685	0.05122905732657364	0.05122905732657364	0.08251840365778587	0.10278436510130076	0.14765570804734474	0.25100799640948634	0.21149855080515642	0.08621891915572436	0.07804064022983578	0.08584897955208035	0.07300599417574948	0.07055678479994387	0.11527793382585831	0.12965681480451619	0.20447670942846494	0.28190145236502573	0.1995798593314471	0.1829767019276421	0.13107110303802	0.10051435308829941	0.07055578479944384	0.05502767838230346	0.051655345601880856	0.029388629806278665	0.06946746215883237	0.0	0.07534863574371195	0.06925397810583059	0.21440698084293275	0.1209624251135802	0.09932098365435502	0.11089315456004685	0.11247374435415249	0.10993268460034547
s12pp	0.24664774855775576	0.07550327478850252	0.0746209165761797	0.06906196102698445	0.2502973311036418	0.265461840187227	0.21539925752668243	0.1760606970343745	0.23646103431897159	0.09800057860975887	0.15370202675568662	0.13028456642014774	0.1228894173938408	0.190756955052653	0.15293215355855444	0.17053414688532886	0.16753740149975765	0.15679757264044686	0.23991556900050798	0.2611221366680555	0.22136086775983643	0.3264729083273511	0.12942665196447262	0.13737025447257728	0.2008481580446529	0.21738812735425633	0.22658624063402333	0.201236614294459	0.1555892287942925	0.1476644613295196	0.1749740646301725	0.17685772135062672	0.16926913177462793	0.1294256519639726	0.12890758487213638	0.12439648004475043	0.13370560808420517	0.14771381658149707	0.14480223258859332	0.11629842590156393	0.13321500128274333	0.10663711366788829	0.10445690182518495	0.09606991740734298	0.09743850741549345	0.09721590639901398	0.08384460504596235	0.08384460504596235	0.11115994476461097	0.06698723213455045	0.08321257382258737	0.10152326225970805	0.1968727798910438	0.07196434299413894	0.06384920203835011	0.06845866792754705	0.06845866792754705	0.09974801425875929	0.12001397570227418	0.16488531864831818	0.26823760701045973	0.22872816140612984	0.10344852975669777	0.0952702508308092	0.10307859015305378	0.09023560477672289	0.08778639540091729	0.1325075444268317	0.14688642540548963	0.22170632002943835	0.29913106296599923	0.2168094699324205	0.20020631252861554	0.1483007136389934	0.11774396368927283	0.08778539540041726	0.07225728898327688	0.06888495620285427	0.06185682162199464	0.10193565397454835	0.07534863574371195	0.0	0.05498619718915883	0.20013919992626097	0.10669464419690844	0.08505320273768326	0.09662537364337509	0.09820596343748073	0.10869133320674354
s24pp	0.2405530909198744	0.06940861715062116	0.06852625893829833	0.06296730338910309	0.2442026734657604	0.25936718254934565	0.20930459988880107	0.16996603939649313	0.23036637668109022	0.09190592097187751	0.14760736911780525	0.12418990878226636	0.11679475975595943	0.18466229741477164	0.14683749592067308	0.1644394892474475	0.1614427438618763	0.1507029150025655	0.23382091136262662	0.25502747903017414	0.21526621012195507	0.32037825068946973	0.12333199432659127	0.13127559683469592	0.19475350040677153	0.21129346971637497	0.22049158299614197	0.19514195665657763	0.14949457115641113	0.14156980369163824	0.16887940699229115	0.17076306371274536	0.16317447413674657	0.12333099432609124	0.122812927234255	0.11830182240686907	0.1276109504463238	0.1416191589436157	0.13870757495071195	0.11020376826368257	0.12712034364486197	0.10054245603000693	0.09836224418730359	0.08997525976946162	0.09134384977761209	0.09112124876113262	0.07774994740808099	0.07774994740808099	0.1050652871267296	0.060892574496669086	0.07711791618470601	0.09542860462182669	0.19077812225316243	0.06586968535625758	0.057754544400468746	0.06236401028966569	0.06236401028966569	0.09365335662087793	0.11391931806439282	0.15879066101043682	0.26214294937257837	0.22263350376824848	0.09735387211881641	0.08917559319292784	0.09698393251517241	0.08414094713884153	0.08169173776303593	0.12641288678895035	0.14079176776760827	0.215611662391557	0.29303640532811787	0.21071481229453914	0.19411165489073418	0.14220605600111202	0.11164930605139146	0.0816907377625359	0.06616263134539552	0.06279029856497291	0.05576216398411328	0.09584099633666698	0.06925397810583059	0.05498619718915883	0.0	0.1833639009204729	0.08991934519112035	0.06827790373189516	0.079850074637587	0.08143066443169263	0.10259667556886218
s17pp	0.3857060936569765	0.21456161988772332	0.2136792616754005	0.20812030612620525	0.3893556762028626	0.40452018528644784	0.3544576026259032	0.3151190421335953	0.37551937941819236	0.23705892370897966	0.29276037185490744	0.2693429115193685	0.26194776249306156	0.32981530015187377	0.29199049865777527	0.30959249198454963	0.3065957465989784	0.2958559177396677	0.3789739140997288	0.4001804817672763	0.3604192128590572	0.46553125342657187	0.26848499706369344	0.2764285995717981	0.3399065031438737	0.3564464724534771	0.3656445857332441	0.3402949593936798	0.29464757389351326	0.2867228064287404	0.3140324097293933	0.3159160664498475	0.30832747687384876	0.26848399706319337	0.26796592997135715	0.2634548251439712	0.27276395318342594	0.28677216168071784	0.2838605776878141	0.2553567710007847	0.2722733463819641	0.24569545876710908	0.24351524692440574	0.23512826250656377	0.23649685251471425	0.23627425149823478	0.22290295014518313	0.22290295014518313	0.25021828986383177	0.20604557723377123	0.22227091892180817	0.24058160735892883	0.33593112499026456	0.21102268809335972	0.2029075471375709	0.20751701302676784	0.20751701302676784	0.23880635935798006	0.25907232080149495	0.30394366374753895	0.4072959521096805	0.3677865065053506	0.24250687485591854	0.23432859593002997	0.24213693525227456	0.22929394987594368	0.2268447405001381	0.27156588952605254	0.2859447705047104	0.3607646651286591	0.43818940806522	0.35586781503164133	0.3392646576278363	0.2873590587382142	0.25680230878849364	0.22684374049963804	0.21131563408249765	0.20794330130207506	0.20091516672121543	0.24099399907376912	0.21440698084293275	0.20013919992626097	0.1833639009204729	0.0	0.167663895859506	0.18220316668739947	0.21284316747199664	0.21442375726610227	0.24774967830596434
s29pp	0.292261537927624	0.12111706415837077	0.12023470594604795	0.11467575039685271	0.29591112047351004	0.3110756295570953	0.2610130468965507	0.22167448640424275	0.28207482368883985	0.14361436797962712	0.19931581612555488	0.17589835579001598	0.16850320676370906	0.23637074442252126	0.1985459429284227	0.2161479362551971	0.2131511908696259	0.20241136201031512	0.28552935837037624	0.30673592603792377	0.2669746571297047	0.37208669769721936	0.17504044133434088	0.18298404384244554	0.24646194741452115	0.26300191672412454	0.2722000300038916	0.24685040366432726	0.20120301816416072	0.19327825069938784	0.22058785400004075	0.22247151072049498	0.2148829211444962	0.17503944133384086	0.17452137424200462	0.17001026941461866	0.17931939745407344	0.1933276059513653	0.19041602195846155	0.16191221527143218	0.17882879065261156	0.15225090303775654	0.1500706911950532	0.14168370677721123	0.1430522967853617	0.14282969576888221	0.1294583944158306	0.1294583944158306	0.1567737341344792	0.1126010215044187	0.1288263631924556	0.1471370516295763	0.24248656926091203	0.11757813236400719	0.10946299140821836	0.1140724572974153	0.1140724572974153	0.14536180362862755	0.16562776507214244	0.21049910801818641	0.313851396380328	0.2743419507759981	0.14906231912656603	0.14088404020067746	0.14869237952292202	0.13584939414659114	0.13340018477078552	0.17812133379669998	0.19250021477535786	0.2673201093993066	0.3447448523358675	0.26242325930228877	0.24582010189848377	0.19391450300886165	0.16335775305914108	0.1333991847702855	0.11787107835314513	0.11449874557272252	0.10747061099186289	0.1475494433444166	0.1209624251135802	0.10669464419690844	0.08991934519112035	0.167663895859506	0.0	0.08875861095804694	0.11939861174264413	0.12097920153674975	0.1543051225766118
w7pp	0.2706200964683988	0.09947562269914559	0.09859326448682276	0.09303430893762751	0.27426967901428484	0.2894341880978701	0.2393716054373255	0.20003304494501756	0.26043338222961465	0.12197292652040194	0.17767437466632968	0.1542569143307908	0.14686176530448386	0.21472930296329606	0.1769045014691975	0.19450649479597193	0.19150974941040072	0.18076992055108992	0.26388791691115104	0.28509448457869857	0.2453332156704795	0.35044525623799416	0.15339899987511568	0.16134260238322035	0.22482050595529596	0.2413604752648994	0.2505585885446664	0.22520896220510206	0.17956157670493555	0.17163680924016267	0.19894641254081558	0.20083006926126978	0.193241479685271	0.15339799987461566	0.15287993278277945	0.1483688279553935	0.15767795599484824	0.17168616449214014	0.16877458049923638	0.14027077381220698	0.1571873491933864	0.13060946157853137	0.12842924973582803	0.12004226531798605	0.12141085532613652	0.12118825430965705	0.10781695295660541	0.10781695295660541	0.13513229267525403	0.09095958004519351	0.10718492173323044	0.1254956101703511	0.22084512780168686	0.095936690904782	0.08782154994899317	0.09243101583819012	0.09243101583819012	0.12372036216940235	0.14398632361291724	0.18885766655896125	0.2922099549211028	0.2527005093167729	0.12742087766734084	0.11924259874145227	0.12705093806369683	0.11420795268736596	0.11175874331156035	0.15647989233747478	0.1708587733161327	0.24567866794008142	0.3231034108766423	0.24078181784306357	0.2241786604392586	0.17227306154963645	0.14171631159991588	0.11175774331106032	0.09622963689391995	0.09285730411349734	0.08582916953263771	0.1259080018851914	0.09932098365435502	0.08505320273768326	0.06827790373189516	0.18220316668739947	0.08875861095804694	0.0	0.09775717028341893	0.09933776007752455	0.13266368111738663
s30pp	0.28219226737409064	0.11104779360483742	0.1101654353925146	0.10460647984331936	0.2858418499199767	0.30100635900356193	0.25094377634301734	0.2116052158507094	0.2720055531353065	0.13354509742609377	0.18924654557202153	0.16582908523648263	0.1584339362101757	0.2263014738689879	0.18847667237488935	0.20607866570166375	0.20308192031609254	0.19234209145678177	0.2754600878168429	0.2966666554843904	0.25690538657617135	0.362017427143686	0.16497117078080753	0.1729147732889122	0.2363926768609878	0.2529326461705912	0.26213075945035824	0.2367811331107939	0.19113374761062737	0.1832089801458545	0.2105185834465074	0.21240224016696163	0.20481365059096285	0.1649701707803075	0.16445210368847127	0.15994099886108532	0.1692501269005401	0.18325833539783196	0.1803467514049282	0.15184294471789883	0.16875952009907821	0.1421816324842232	0.14000142064151985	0.13161443622367788	0.13298302623182834	0.13276042521534887	0.11938912386229725	0.11938912386229725	0.14670446358094585	0.10253175095088535	0.11875709263892227	0.13706778107604295	0.23241729870737868	0.10750886181047384	0.09939372085468501	0.10400318674388195	0.10400318674388195	0.1352925330750942	0.1555584945186091	0.20042983746465307	0.30378212582679465	0.26427268022246475	0.13899304857303268	0.1308147696471441	0.13862310896938868	0.1257801235930578	0.12333091421725219	0.16805206324316663	0.18243094422182451	0.25725083884577327	0.33467558178233414	0.2523539887487554	0.23575083134495042	0.1838452324553283	0.15328848250560773	0.12332991421675216	0.10780180779961178	0.10442947501918917	0.09740134043832954	0.13748017279088326	0.11089315456004685	0.09662537364337509	0.079850074637587	0.21284316747199664	0.11939861174264413	0.09775717028341893	0.0	0.11090793098221632	0.14423585202307845
s28pp	0.2837728571681963	0.11262838339894306	0.11174602518662023	0.106187069637425	0.2874224397140823	0.30258694879766757	0.252524366137123	0.21318580564481504	0.27358614292941213	0.1351256872201994	0.19082713536612717	0.16740967503058826	0.16001452600428134	0.22788206366309355	0.190057262168995	0.20765925549576938	0.20466251011019818	0.1939226812508874	0.2770406776109485	0.29824724527849605	0.2584859763702769	0.3635980169377916	0.16655176057491317	0.17449536308301783	0.23797326665509344	0.2545132359646969	0.2637113492444638	0.23836172290489954	0.192714337404733	0.18478956993996012	0.21209917324061303	0.21398282996106727	0.20639424038506848	0.16655076057441315	0.1660326934825769	0.16152158865519095	0.17083071669464572	0.1848389251919376	0.18192734119903384	0.15342353451200447	0.17034010989318385	0.14376222227832883	0.1415820104356255	0.13319502601778352	0.13456361602593397	0.1343410150094545	0.12096971365640288	0.12096971365640288	0.1482850533750515	0.10411234074499098	0.1203376824330279	0.13864837087014859	0.2339978885014843	0.10908945160457947	0.10097431064879064	0.10558377653798759	0.10558377653798759	0.13687312286919984	0.15713908431271473	0.2020104272587587	0.3053627156209003	0.2658532700165704	0.14057363836713832	0.13239535944124975	0.1402036987634943	0.12736071338716343	0.12491150401135782	0.16963265303727226	0.18401153401593015	0.2588314286398789	0.3362561715764397	0.25393457854286106	0.23733142113905606	0.18542582224943394	0.15486907229971336	0.12491050401085779	0.10938239759371741	0.10601006481329481	0.09898193023243518	0.1390607625849889	0.11247374435415249	0.09820596343748073	0.08143066443169263	0.21442375726610227	0.12097920153674975	0.09933776007752455	0.11090793098221632	0.0	0.1458164418171841
s25pp	0.23872034604882914	0.07244536954385143	0.07679303556436426	0.0885738964079072	0.2848813799602753	0.30004588904386054	0.24998330638331595	0.210644745891008	0.2710450831756051	0.1325846274663924	0.18828607561232014	0.16486861527678126	0.15747346625047431	0.22534100390928652	0.18751620241518796	0.20511819574196238	0.20212145035639117	0.19138162149708038	0.2744996178571415	0.295706185524689	0.25594491661646995	0.3610569571839847	0.16401070082110616	0.17195430332921083	0.2354322069012864	0.25197217621088985	0.26117028949065685	0.2358206631510925	0.190173277650926	0.18224851018615312	0.20955811348680603	0.21144177020726024	0.20385318063126145	0.16400970082060612	0.1634916337287699	0.15898052890138398	0.16828965694083872	0.1822978654381306	0.17938628144522684	0.15088247475819747	0.16779905013937685	0.14122116252452183	0.1390409506818185	0.13065396626397652	0.132022556272127	0.13179995525564753	0.11842865390259588	0.11842865390259588	0.14574399362124452	0.10157128099118398	0.1177966226792209	0.13610731111634158	0.2314568287476773	0.10654839185077247	0.09843325089498364	0.10304271678418059	0.10304271678418059	0.1343320631153928	0.1545980245589077	0.1994693675049517	0.3028216558670933	0.26331221026276336	0.1380325786133313	0.12985429968744272	0.1376626390096873	0.12481965363335643	0.12237044425755082	0.16709159328346526	0.18147047426212315	0.2562903688860719	0.3337151118226328	0.251393518789054	0.23479036138524906	0.1828847624956269	0.15232801254590636	0.12236944425705079	0.1068413378399104	0.1034690050594878	0.09644087047862818	0.13651970283118187	0.10993268460034547	0.10869133320674354	0.10259667556886218	0.24774967830596434	0.1543051225766118	0.13266368111738663	0.14423585202307845	0.1458164418171841	0.0
